Id,SalePrice
1687,167791.8141220547
1688,186813.86606666018
1689,195684.34189793983
1690,193655.60146274095
1691,184277.54526206423
1692,266262.44603769475
1693,169496.2784561596
1694,180965.39865283426
1695,164502.02469488292
1696,270798.6533555005
1697,169664.67529684826
1698,371362.55037583504
1699,329871.8871499377
1700,248409.04623561687
1701,265746.4107633065
1702,231401.38769769497
1703,250117.5643642756
1704,284555.43860194413
1705,225335.14755539034
1706,471398.2952183357
1707,216002.27490356285
1708,206006.54218025887
1709,259774.5129497364
1710,222683.8381076263
1711,273854.954386863
1712,258656.3047795496
1713,292773.6992543847
1714,221606.14789400343
1715,216420.23421014022
1716,175360.57005919723
1717,174854.67923102458
1718,142483.29276736933
1719,197507.9601665881
1720,242098.09359610802
1721,169422.9186763328
1722,137048.0462376088
1723,159980.49497061796
1724,212562.6591807595
1725,239977.60117840875
1726,183017.30781953732
1727,157978.81594605115
1728,177982.53103740254
1729,167771.31079881795
1730,164448.38810110712
1731,117480.49194282203
1732,122731.88089422937
1733,118306.06417851325
1734,115433.09030112192
1735,126346.96192429731
1736,112046.57823518285
1737,336098.80540259473
1738,223511.55605520567
1739,282613.9296069055
1740,227156.551533852
1741,198089.44292001156
1742,175882.60270096263
1743,174706.262838111
1744,311679.02827348205
1745,224860.18404866048
1746,197127.640066022
1747,211636.96405863517
1748,225783.87439450072
1749,149154.2553808865
1750,129656.37053009385
1751,225233.85342833842
1752,116178.69097076074
1753,153577.09960946123
1754,197485.55480921836
1755,171381.1615365026
1756,130174.43000985163
1757,122133.52791750815
1758,148507.61293938267
1759,157911.61353497603
1760,162179.04660741484
1761,146472.27563632635
1762,188707.03697963525
1763,179861.54894756177
1764,114606.37376455653
1765,183061.80516068978
1766,170814.33563775508
1767,216682.59974791418
1768,149574.24182221745
1769,169468.88764213573
1770,150524.45877394022
1771,128410.74632379322
1772,134663.16768612384
1773,124072.9249768103
1774,132119.8347019198
1775,141132.72283714334
1776,127940.4352505136
1777,111306.98715516616
1778,143386.61544490428
1779,120126.97351245306
1780,180135.2697797444
1781,128573.30781411112
1782,94616.33861217985
1783,144265.6116200843
1784,105908.73530798638
1785,121686.33824995262
1786,141517.94970779342
1787,164858.05436297823
1788,56565.242156290326
1789,96862.77970397234
1790,69983.9109422616
1791,180822.31882376454
1792,152631.24268128144
1793,133277.77944890157
1794,149337.2266616133
1795,136790.65148316778
1796,124799.22778710687
1797,113417.44582105243
1798,122738.2018737417
1799,110965.54940825081
1800,136943.23641157078
1801,132256.40885406762
1802,130259.67415655848
1803,147744.6996284928
1804,139548.22341818805
1805,133888.06311107046
1806,114039.01372457966
1807,126958.7333417634
1808,130520.19499289854
1809,121912.60765724975
1810,151050.26101474554
1811,97730.88314452508
1812,97296.37441351032
1813,129681.91545168427
1814,97666.29629889099
1815,55174.58313856581
1816,98117.45444650383
1817,124129.87240305342
1818,159472.78545641483
1819,122365.92771848761
1820,54935.523132790775
1821,104738.67533243421
1822,146313.77355707815
1823,49570.59132523247
1824,129966.62424774838
1825,135600.26676240988
1826,99971.31053307635
1827,97916.06151537571
1828,138155.189508544
1829,114699.71208962605
1830,142652.29598786717
1831,147104.09894875225
1832,72997.95910789486
1833,146155.47993258745
1834,120480.90296070004
1835,122007.67705935145
1836,127116.03230782083
1837,71329.28211233026
1838,127213.7340534101
1839,88524.28242504281
1840,165779.40101158214
1841,147713.7087829827
1842,80586.87359756147
1843,130248.86540978431
1844,138596.9438894262
1845,130201.27128033014
1846,160664.05433031038
1847,172889.25842665878
1848,58773.27974426562
1849,109351.36195755097
1850,114778.73366347286
1851,152278.53754014286
1852,121951.37546321236
1853,133209.56466978806
1854,169591.1504591419
1855,140667.71223937537
1856,221185.2934783782
1857,150741.67658412782
1858,137914.8592399329
1859,121688.82163354434
1860,148575.37498026172
1861,120687.01234579243
1862,307692.286385379
1863,287956.95980488765
1864,287962.20956598106
1865,331947.7668802653
1866,336591.05397885694
1867,235360.5579020777
1868,286118.8616798333
1869,203181.87540891915
1870,244901.21673759312
1871,250696.34210584842
1872,172699.8682839502
1873,237708.67469972302
1874,145366.5885720752
1875,195420.32890000293
1876,194315.16842434727
1877,210626.49292189477
1878,202624.19812013913
1879,131965.09731946123
1880,131095.6198484143
1881,224669.67084499367
1882,239688.08816205515
1883,191185.85522626547
1884,205261.09330245876
1885,246050.1253628585
1886,288726.4068077675
1887,203062.70180874137
1888,277948.03593728686
1889,170436.60004350648
1890,121103.9024771557
1891,136453.1589187914
1892,108834.60638284768
1893,129434.35600432819
1894,124217.42275393677
1895,131792.8588924905
1896,123189.03790887023
1897,113794.78136088257
1898,115291.80948789377
1899,151956.4905458848
1900,148431.02924901617
1901,176138.46317229143
1902,150748.93389179878
1903,219110.33070728605
1904,148451.23890186226
1905,192650.2384536514
1906,175054.57762385483
1907,214688.54269922836
1908,112350.15806999261
1909,132645.83275846016
1910,117925.41113017024
1911,218685.47375526844
1912,309917.5116568165
1913,127303.13701589926
1914,59121.22568000084
1915,343545.99425788806
1916,58913.48912407457
1917,248168.29194563106
1918,136583.05788347247
1919,159977.01525953307
1920,149130.50364258135
1921,468293.9533741531
1922,320053.35931939667
1923,212680.16399931585
1924,230031.6814558057
1925,203010.81105965737
1926,455420.3166357494
1927,132361.71668980448
1928,159571.30197166535
1929,125141.11272072382
1930,134034.37043940154
1931,145084.59234391592
1932,143965.05702873576
1933,192205.92128798238
1934,179089.29211687716
1935,174500.3571715964
1936,186330.84211717788
1937,184358.59443579247
1938,174989.20904355997
1939,247681.7021801801
1940,183816.42799878423
1941,171159.11803091917
1942,181509.08492619407
1943,216424.8833330276
1944,374406.50624316756
1945,380788.60609963513
1946,175381.79146876652
1947,310655.06760948413
1948,183783.84048330504
1949,241583.61876664232
1950,179082.95606793198
1951,265670.1065376905
1952,209341.6508766088
1953,174303.63242693443
1954,181257.98991916023
1955,135045.8023426816
1956,281642.8476703172
1957,159557.56529681152
1958,306990.82733595214
1959,137101.08755482503
1960,109913.16837695632
1961,123738.78743312044
1962,100920.25528872384
1963,108130.43122412781
1964,110013.07181563947
1965,143030.89603757486
1966,139066.85680084574
1967,266299.3109681101
1968,476241.7858957887
1969,455405.24532739446
1970,467540.37519667327
1971,398492.06339822756
1972,356235.21079669526
1973,265882.5099714022
1974,330597.32892622583
1975,501146.20656815165
1976,269912.37653231353
1977,356960.37062384235
1978,351865.1013092181
1979,338962.4195552782
1980,194079.90927459774
1981,333734.8270763103
1982,221072.30672808934
1983,200201.7396464109
1984,167177.00954840687
1985,223219.1392905881
1986,211088.4518198239
1987,183357.10064791978
1988,181110.3577218669
1989,191215.52131258155
1990,221120.27282436556
1991,223427.25629957678
1992,219382.51945583368
1993,169972.6100694409
1994,240419.0552598895
1995,180535.08861480383
1996,237846.54836577844
1997,301422.1956472388
1998,367472.53800402454
1999,257885.8309032926
2000,311998.0506383616
2001,267777.3927101702
2002,244091.76542083253
2003,253627.69381319682
2004,271027.04372247134
2005,222978.01660429547
2006,225729.02833991227
2007,247788.52290255425
2008,224569.16993795428
2009,197132.5324393756
2010,192435.77152983195
2011,144595.4336709029
2012,174478.90904031062
2013,182585.40863413084
2014,184763.67443312245
2015,206832.98614810343
2016,193803.9581283641
2017,198179.84562359887
2018,119187.44855991376
2019,132838.05310276797
2020,100537.24477265784
2021,108443.36768480262
2022,174567.40366780077
2023,140363.0809461409
2024,250363.83339045916
2025,364111.83032725926
2026,175904.5500353084
2027,158972.7435621118
2028,148387.839620676
2029,166438.17140355735
2030,274101.46743625466
2031,243083.33955930846
2032,249511.578750856
2033,266504.50580619124
2034,163329.6775316359
2035,224889.9379415584
2036,194837.21718536844
2037,199364.840455727
2038,322372.38080135046
2039,223575.91111185186
2040,331457.65546279744
2041,291298.9641592419
2042,211321.78447583583
2043,167521.00283401413
2044,163927.65419983424
2045,213942.5639716649
2046,142135.0877014351
2047,144501.51444280383
2048,141716.93805326187
2049,140434.60973948447
2050,178095.30866353275
2051,106970.0160297887
2052,129738.25463206643
2053,149834.76899842007
2054,89317.5193460673
2055,161243.12979820595
2056,130807.19356655738
2057,117328.76120593975
2058,235667.96032360703
2059,138429.44823253233
2060,173896.3867532061
2061,168663.2630071759
2062,134974.7287142495
2063,114468.6290215033
2064,143937.91497803185
2065,116323.91909884442
2066,170322.84316367857
2067,117114.56953675083
2068,130242.08221821366
2069,83622.32276418831
2070,110328.65804373389
2071,97409.03675186152
2072,105763.55972677209
2073,132843.68967449508
2074,172232.12808638523
2075,149450.1510362983
2076,128237.84035496328
2077,159436.07403457846
2078,133373.06615565618
2079,129924.76470078345
2080,117415.30329944767
2081,125392.73060237554
2082,120535.85890054645
2083,143085.803131173
2084,112955.1694733369
2085,125963.34760674322
2086,128420.77447884492
2087,121852.02545627812
2088,85756.06635724482
2089,81231.27712884964
2090,124013.8342997029
2091,119692.92946314314
2092,128727.91293935507
2093,120691.56485124344
2094,114774.57060884764
2095,152190.2782793018
2096,64039.435961414616
2097,94042.88881223249
2098,146996.93478871306
2099,55352.81147104278
2100,95721.29346140241
2101,115643.61379319079
2102,120042.60186455928
2103,105151.47398053526
2104,143773.69379286026
2105,133994.39572697313
2106,63124.028202721514
2107,210580.63948405487
2108,112581.56829079817
2109,113729.85560012926
2110,137792.94389441045
2111,140783.18924543925
2112,140220.67704899047
2113,117488.34482832867
2114,117035.73356179793
2115,157722.65255398295
2116,113854.98718633965
2117,147542.42666584972
2118,124329.41735395828
2119,115032.41841103567
2120,110865.76768838204
2121,87776.09324702047
2122,111508.98860074588
2123,71026.82060714603
2124,170381.53068543746
2125,138844.66781224075
2126,149765.4297978216
2127,152155.39286747703
2128,123556.14556321151
2129,99730.26744637071
2130,139638.3900964287
2131,137984.1455305817
2132,115593.47139212031
2133,125763.52821615625
2134,113575.83570212893
2135,96910.5117012687
2136,69693.25073672266
2137,111685.80635513544
2138,129993.9486557862
2139,157167.69129575937
2140,136583.57265432173
2141,144393.18991841245
2142,128299.65043416801
2143,148788.6139886004
2144,120012.95899864222
2145,136032.7914003696
2146,162316.2106801705
2147,135290.83507349592
2148,139014.83923113625
2149,152333.48418736065
2150,223652.61007151
2151,114430.33946422974
2152,173172.52744096925
2153,167397.1908619392
2154,102337.72732755444
2155,146971.00822195844
2156,257673.55063258746
2157,224366.16337616413
2158,240903.33513619073
2159,199543.18341308786
2160,171929.1746706977
2161,240933.12605032296
2162,429830.6307947796
2163,349379.8253686706
2164,235253.98864195478
2165,190543.1340101333
2166,149922.97630026558
2167,211929.5918057764
2168,203307.03288114775
2169,197897.34241230047
2170,223842.39222075944
2171,148233.6845549726
2172,129114.20862527899
2173,167445.94922991807
2174,222334.21140610354
2175,286068.74894580245
2176,334833.92950674624
2177,244017.3869643781
2178,206744.6392532391
2179,140592.91163023433
2180,252721.4736027729
2181,194377.30437707136
2182,216273.09311806323
2183,183220.14968273402
2184,122525.38319136592
2185,113002.95408577053
2186,155532.503823259
2187,155566.56770154976
2188,156802.06596732984
2189,245317.4095680112
2190,81625.46933320785
2191,70517.99686013114
2192,87429.12365376676
2193,108901.3920718622
2194,101843.54361215989
2195,107006.00386976267
2196,105901.62407535076
2197,116455.92536706498
2198,148441.89201270993
2199,173589.74057651954
2200,157902.63055365937
2201,148580.68666349415
2202,209370.22505891716
2203,146032.5206765916
2204,184675.11911048397
2205,123254.63919581396
2206,148356.62076377176
2207,214408.07640832267
2208,245621.95587773898
2209,240022.3498794228
2210,125396.69474339997
2211,114765.47841554297
2212,116200.04428164253
2213,110749.20026505103
2214,131688.71424269865
2215,101692.98635005757
2216,140665.67054337446
2217,76649.27345234781
2218,70239.95758491398
2219,65182.73897859358
2220,68928.61009139029
2221,362702.8315021269
2222,287664.0223051841
2223,311153.1107320222
2224,213839.36246883433
2225,122283.92961322737
2226,187657.331518323
2227,197795.49682400504
2228,268634.4219618734
2229,237425.9877340488
2230,153508.51097257185
2231,219211.50939527684
2232,183139.56271663922
2233,180011.00300132178
2234,234124.12719649042
2235,232367.4344093672
2236,251680.80418542167
2237,361564.6040644183
2238,206900.8732872906
2239,122664.73544785468
2240,159454.95447178415
2241,166374.78563331033
2242,125825.10429266408
2243,125954.59355026767
2244,102137.5978672532
2245,99179.11437078472
2246,143170.3753290536
2247,112085.43688723823
2248,129118.67826270235
2249,125746.59091056423
2250,133902.46033788324
2251,126961.35527390424
2252,174148.481769683
2253,148882.42337010792
2254,172341.04044854207
2255,182911.25556745418
2256,183042.63863400512
2257,216229.3833106498
2258,161132.6428180358
2259,177777.82070452426
2260,163135.99695665267
2261,194194.4836635447
2262,203310.38024284487
2263,433105.4657642427
2264,402459.71628072223
2265,189444.564189443
2266,289555.3938335378
2267,366017.5192560688
2268,402261.90600367775
2269,145805.91936844427
2270,193820.10725382876
2271,215463.04729524098
2272,193820.2774551554
2273,166081.0527016417
2274,176192.45011434585
2275,162783.21458023088
2276,188132.3426395939
2277,185089.10293134482
2278,139186.5506615583
2279,128061.04696628926
2280,117198.77199467878
2281,170591.116383065
2282,186773.39594186321
2283,105609.35340860499
2284,112098.4218044534
2285,139255.71635856244
2286,121432.15725177564
2287,360247.8783108534
2288,269381.0118234975
2289,425926.2122774994
2290,464452.41935576923
2291,334387.22597241733
2292,470708.6821821354
2293,480734.7233593859
2294,396697.061028118
2295,461832.9593996195
2296,258547.3255256146
2297,322429.29271002964
2298,327082.3619844829
2299,366860.03205716755
2300,327481.01322813827
2301,290268.98238641245
2302,247488.27549074154
2303,239242.13022329216
2304,230463.21452764198
2305,179789.38528146019
2306,179920.18858490273
2307,189684.18711649827
2308,218252.69848756347
2309,278801.7097913038
2310,210184.27249844302
2311,185826.87016622903
2312,183225.18244341505
2313,176649.0503580745
2314,173107.4942596645
2315,174404.725400497
2316,196825.5032799854
2317,183244.38757044915
2318,171675.06968937936
2319,177352.83798047158
2320,174428.0507203912
2321,236292.86352121117
2322,169835.9865323301
2323,188956.10327612414
2324,169859.45469230213
2325,210602.04821645477
2326,169780.47139629265
2327,209678.5050404758
2328,229198.21517633047
2329,184308.50397097238
2330,174383.80404160856
2331,349882.5428174698
2332,435759.7328819889
2333,311721.74860811955
2334,259102.7236310862
2335,261896.92535454352
2336,330585.779558924
2337,185944.2983448204
2338,269189.5337938269
2339,215831.32255906428
2340,398000.91466080915
2341,217516.71375057218
2342,225589.90158806584
2343,222078.71160291726
2344,221235.28256389708
2345,223639.00949975528
2346,206696.37265770277
2347,198484.91905821237
2348,234693.92445611767
2349,195280.07223332065
2350,307663.727122514
2351,259230.5460051804
2352,262927.2893276786
2353,269734.4972480125
2354,146394.87402786795
2355,160108.841419169
2356,157739.49915864793
2357,193818.12449151927
2358,197284.71567717247
2359,129326.96206565775
2360,114890.2991630382
2361,142871.80210300605
2362,252755.87094560714
2363,141922.2696442289
2364,148242.79813724055
2365,214575.99979957764
2366,193993.53825492575
2367,221606.20325752252
2368,210230.47324477346
2369,217658.41043958592
2370,162936.08771423477
2371,169471.92301304766
2372,193504.01283736326
2373,275858.9274669954
2374,308153.1716349088
2375,253578.53097243627
2376,286573.1016122871
2377,362367.20938818046
2378,140858.89871353132
2379,204165.56199093538
2380,137618.05252780428
2381,161853.81534794008
2382,202603.00017052423
2383,197318.85922426748
2384,245720.61859509718
2385,160915.02077076572
2386,135092.15694402234
2387,135266.24219030232
2388,97133.09477958886
2389,119360.40870896856
2390,151117.1255018112
2391,138993.87353279517
2392,112580.11508161262
2393,161238.3931708046
2394,147668.22983803134
2395,216421.8828050071
2396,142979.32150148324
2397,214680.45920904574
2398,138727.1056375191
2399,58703.890527079544
2400,57266.80113267803
2401,114967.8264337833
2402,141043.3541614135
2403,143078.42898590548
2404,147387.02555637914
2405,162263.9010789912
2406,142220.84553260895
2407,126667.54491560881
2408,144587.2484259371
2409,128830.72021750033
2410,158919.82704365294
2411,119777.82767504378
2412,149998.15156699123
2413,132080.75586629187
2414,151453.2681890668
2415,140213.4431951275
2416,129981.55109197373
2417,134965.56887637632
2418,130191.99792106877
2419,129811.28332433123
2420,125449.73446378818
2421,149561.96094365485
2422,116148.9970186089
2423,130819.70664129643
2424,147626.55873515378
2425,219131.90759552026
2426,129096.14851035048
2427,139842.72284307342
2428,171687.79544259945
2429,111018.75871970785
2430,131828.39832646563
2431,109592.4133353114
2432,146318.15893139428
2433,147445.7017170329
2434,139364.62412841
2435,157509.24537341422
2436,113734.9968566394
2437,111581.0905022924
2438,125574.26317788787
2439,107065.40966340604
2440,121264.92311159243
2441,87406.97075923141
2442,90668.228597629
2443,122690.78566526093
2444,120076.959743149
2445,76847.13672246117
2446,135319.0926030223
2447,182784.20835860263
2448,129680.86957030155
2449,108513.49836097358
2450,145765.17244695566
2451,131075.6083052389
2452,202238.8314202531
2453,92134.67642788331
2454,119072.13262607728
2455,119845.7588054088
2456,137458.24354179867
2457,135673.35350235703
2458,129727.6666681907
2459,120967.7993418803
2460,138675.4541237055
2461,120137.29607519873
2462,134706.57387433527
2463,128581.72200397814
2464,183804.891582151
2465,132086.16445554254
2466,112214.61820425671
2467,134048.4015508378
2468,79533.85999131574
2469,62026.95846413399
2470,185379.1985593921
2471,205509.37805043036
2472,175280.49144205367
2473,110986.57337218235
2474,90858.87076304428
2475,211021.34287094988
2476,107152.61904040375
2477,131244.2185520301
2478,146708.58849282173
2479,104695.97622837189
2480,153452.52685745878
2481,126116.95779109866
2482,124796.45547402602
2483,110191.27826433812
2484,122073.7147339734
2485,129266.44187823666
2486,164133.3972537084
2487,178317.80303758464
2488,159252.94057208716
2489,154613.17379734592
2490,152080.42101171234
2491,89711.08634096249
2492,187405.08283313326
2493,150343.01942998503
2494,147641.69834484602
2495,82340.02729438315
2496,244176.88208841337
2497,140778.2018186736
2498,110612.36174922217
2499,84405.68685371178
2500,131588.7166547353
2501,137719.46916662625
2502,142371.46617639635
2503,92043.63641503992
2504,185113.31181206403
2505,225339.04817102617
2506,255809.8825387101
2507,305172.93675866845
2508,256040.14161788547
2509,217213.9424277773
2510,221642.2712940381
2511,178505.7666273094
2512,206556.40345718115
2513,215730.6961421611
2514,254238.71570906998
2515,153494.75078985616
2516,169015.9892387004
2517,143087.44470241293
2518,165348.2882907436
2519,231494.2940310051
2520,216704.03861935445
2521,189221.4541861829
2522,221030.63411601464
2523,115268.13911729345
2524,136704.186005816
2525,149069.9591173018
2526,133501.05703523828
2527,114266.01089001818
2528,130172.70311006656
2529,125747.29614905412
2530,120422.51420493361
2531,253400.8837126042
2532,223388.81900739876
2533,197549.34815090176
2534,231336.19182463438
2535,305237.39507475
2536,239587.2196987075
2537,236277.6701047957
2538,177269.52235193024
2539,183237.54763884828
2540,178486.04988228556
2541,186181.55932966445
2542,170036.1389860379
2543,118144.66201178038
2544,124006.28985207358
2545,134855.05467765534
2546,122519.5264057783
2547,138525.46937587633
2548,148184.8390148246
2549,153339.6167697338
2550,468868.7125926099
2551,141736.2106784494
2552,130162.49968412778
2553,62783.16918822916
2554,96230.97022037371
2555,117062.25852861871
2556,103525.07600203206
2557,105551.26289181257
2558,147464.8852100232
2559,141322.47233098623
2560,151684.77141301893
2561,153479.84677442443
2562,144133.22906945794
2563,150971.34345382336
2564,204839.60044319814
2565,147722.64763358425
2566,152680.71002958855
2567,141930.713671131
2568,212206.50563181058
2569,208488.7460055795
2570,120819.53093168557
2571,194821.82857319605
2572,158202.670569048
2573,220302.57618877327
2574,285595.65983469004
2575,130878.08427984378
2576,129509.37451120961
2577,154679.2727889584
2578,82693.3456548719
2579,62437.35458426363
2580,111453.17236074824
2581,114092.16220796744
2582,109105.55507291315
2583,287519.61698265624
2584,159337.56036354537
2585,194476.4846056924
2586,210798.21595006197
2587,196804.37108533454
2588,142618.98139181803
2589,143813.68101447384
2590,202031.47869046708
2591,206386.31724398144
2592,215190.57387463626
2593,244264.2777649759
2594,173962.18980717316
2595,203174.90045695356
2596,312349.3224204664
2597,192975.79057696526
2598,292449.83184240735
2599,319246.6490830227
2600,187973.11726368146
2601,154338.23578580932
2602,83603.54641797442
2603,95188.43608488295
2604,89993.78245737152
2605,62380.85010609131
2606,141384.84508885586
2607,198196.20663217388
2608,198811.41784681292
2609,166885.48311259897
2610,110614.38551509686
2611,115031.74786005159
2612,152905.75264042767
2613,131459.01990749087
2614,128167.04997472088
2615,157908.11841517565
2616,139864.22465925995
2617,166962.08961594562
2618,213348.76500264005
2619,189992.90852068464
2620,185096.0536765874
2621,181204.27800265423
2622,184875.0241557587
2623,235548.19610372622
2624,301297.76757361484
2625,308502.6825285153
2626,173099.2857778783
2627,169310.66973732683
2628,488847.0035529902
2629,489277.666097716
2630,378592.5108012737
2631,482088.3878809972
2632,465353.9692936839
2633,302112.91430749866
2634,456587.665939316
2635,151409.70990143457
2636,181297.8407437313
2637,184345.45066663882
2638,256150.7328248882
2639,185854.3121741801
2640,152523.99012920458
2641,109853.15460730952
2642,193736.12205351557
2643,103227.07546711291
2644,115657.98493620883
2645,109134.66967797629
2646,98084.36985084286
2647,105804.51418425117
2648,141886.53626668509
2649,147003.36390735285
2650,138098.33189009648
2651,140982.4891924425
2652,448642.2768963091
2653,251632.40337057013
2654,253471.11315917212
2655,454677.34530052607
2656,331794.5065446438
2657,338242.4283398961
2658,286529.69463188795
2659,324817.43708517397
2660,365835.4947356843
2661,339278.50227528793
2662,367857.78024923784
2663,260108.0908143416
2664,277172.64027203235
2665,329926.05208028055
2666,287782.5118961563
2667,169296.7518514533
2668,178913.50552473933
2669,183238.66669165497
2670,282283.00218279683
2671,183119.53803920624
2672,190273.6434564146
2673,206118.81153442405
2674,202842.75620305224
2675,175733.77781759872
2676,188531.0562614101
2677,198591.90701794863
2678,269447.4332047961
2679,271126.47602044285
2680,276568.46683824225
2681,464487.74009938585
2682,326118.37107159133
2683,505827.3826572987
2684,327910.6439299756
2685,328627.5215874784
2686,244509.71998827008
2687,334465.88387469546
2688,210708.30279854723
2689,207991.51493162703
2690,485321.7800892139
2691,198937.84710260518
2692,142073.92248143975
2693,189345.39363291772
2694,145316.32789871693
2695,191925.85439851694
2696,183301.0639022914
2697,187905.22179206018
2698,193468.56027682792
2699,172951.65399108137
2700,159855.81851032624
2701,153323.54375108232
2702,111361.17440110583
2703,122428.96088517323
2704,142974.09188835762
2705,118590.76798229772
2706,111402.15415037512
2707,119271.92440263538
2708,132133.65932283265
2709,106010.78394098747
2710,123631.66346901053
2711,276397.21444553754
2712,433333.74174954055
2713,177574.59703735868
2714,151118.1139383098
2715,175750.15034743794
2716,145586.05243786713
2717,182894.91318961667
2718,221339.98180977433
2719,154446.7100591167
2720,168800.75842558854
2721,135459.1165701635
2722,162310.06433609553
2723,139787.5722161344
2724,131190.70486652062
2725,130513.9028322176
2726,151587.0824942969
2727,177051.90180993904
2728,172639.14503816434
2729,153965.51875339317
2730,148969.62268274598
2731,129989.11134555927
2732,127445.18418065793
2733,152620.12705274276
2734,144671.59690140982
